node_1,node_2,chunk_id,count,edge
movement of goods and people,hamas's income,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
movement of goods and people,import taxes,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
movement of goods and people,israel,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",3,contextual proximity
mr erdogan,construction companies,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
mr erdogan,financial action task force,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
mr erdogan,hamas,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",4,contextual proximity
mr erdogan,hamas’s businessmen,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
mr erdogan,kuveyt turk,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
mr erdogan,trend gyo,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",2,contextual proximity
mr erdogan,turkey's banking system,"c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85,c287c746668948718a578bab547e4c85",3,contextual proximity
name changes,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
name changes,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
overseas countries,hamas,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
overseas countries,hamas's financial empire,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",4,contextual proximity
overseas countries,israel,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
overseas countries,man,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",2,contextual proximity
palestinian cause,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
palestinian cause,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
palestinian cause,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
palestinian cause,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
palestinian cause,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
palestinian cause,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
palestinian cause,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
palestinian cause,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
palestinians in gaza,hamas,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
palestinians in gaza,hamas's financial empire,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",4,contextual proximity
palestinians in gaza,israel,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",3,contextual proximity
palestinians in gaza,man,"760165da660e4cb6919f696042512ac2,760165da660e4cb6919f696042512ac2",2,contextual proximity
passports for hamas members,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
passports for hamas members,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
passports for hamas members,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
passports for hamas members,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
passports for hamas members,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
passports for hamas members,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
passports for hamas members,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
passports for hamas members,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
politicians of hamas,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
politicians of hamas,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
politicians of hamas,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
politicians of hamas,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
politicians of hamas,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
politicians of hamas,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
politicians of hamas,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
politicians of hamas,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
pressure on hamas,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
pressure on hamas,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
pressure on hamas,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
pressure on hamas,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
pressure on hamas,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
pressure on hamas,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
pressure on hamas,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
pressure on hamas,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
pro-palestinian countries,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
pro-palestinian countries,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
profits from firms,companies,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
profits from firms,firms,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
profits from firms,hamas,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",7,contextual proximity
profits from firms,redin,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
qatar,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
qatar,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
qatar,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
qatar,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
qatar,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
qatar,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
qatar,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
qatar,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
re-emergence and flourishing,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
re-emergence and flourishing,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
recep tayyip erdogan,abroad,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,"algeria, sudan, uae","2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,america,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,amman,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,companies of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,countries,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
recep tayyip erdogan,financial hub in amman,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,financiers of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,funding hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,geopolitical shifts,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
recep tayyip erdogan,hamas finances,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,hamas office in turkey,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
recep tayyip erdogan,hamas’s top brass,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,individuals under america sanctions,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,individuals under sanctions,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,israel,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,israeli government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",9,contextual proximity
recep tayyip erdogan,jordan’s capital,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,palestinian cause,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,passports for hamas members,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,politicians of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,pressure on hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,qatar,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,revenue streams,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
recep tayyip erdogan,shelter,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,turkey,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",3,contextual proximity
recep tayyip erdogan,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",9,contextual proximity
recep tayyip erdogan,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
redin,afra mall,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,american officials,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,american sanctions,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,america’s treasury department,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,another firm,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,binance,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,business deals,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,companies,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",4,contextual proximity
redin,firms,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",4,contextual proximity
redin,firuze segzin,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,hamas,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",14,contextual proximity
redin,hamas affiliation,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,hamas’s annual revenue,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,hamas’s money,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,investment office,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,investments,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,israeli officials,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,istanbul’s fatih neighbourhood,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,middle east countries,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,millions of dollars,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,mines near khartoum,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,profits from firms,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,revenue streams,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,"sharjah, uae","1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,sudan,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,third firm,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,turkish officials,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
redin,western regulators,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
revenue streams,abroad,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,"algeria, sudan, uae","2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,america,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,amman,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,companies,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
revenue streams,companies of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,countries,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,doha,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
revenue streams,financial hub in amman,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,financiers of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,firms,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
revenue streams,funding hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,geopolitical shifts,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",11,contextual proximity
revenue streams,hamas finances,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,hamas office in turkey,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,hamas’s bankers,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
revenue streams,hamas’s top brass,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,individuals under america sanctions,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,individuals under sanctions,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,israel,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,israeli government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,istanbul,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
revenue streams,jordan’s capital,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,palestinian cause,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,passports for hamas members,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,politicians of hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,pressure on hamas,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,qatar,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,recep tayyip erdogan,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
revenue streams,redin,"1f830bf583c64d58bd16743a06aaee08,1f830bf583c64d58bd16743a06aaee08",2,contextual proximity
revenue streams,shelter,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,turkey,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",2,contextual proximity
revenue streams,turkish government,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",6,contextual proximity
revenue streams,zaher jabarin,"2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b,2c5914d3324f414bbc913e65864a803b",4,contextual proximity
risk of hamas growing richer,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
risk of hamas growing richer,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
safe location,hamas,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",5,contextual proximity
safe location,israel,"e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95,e8705d57244148eda2b7919d4df14f95",4,contextual proximity
schoolteachers' salaries,american officials,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
schoolteachers' salaries,goods,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
schoolteachers' salaries,hamas's income,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
schoolteachers' salaries,import taxes,"22b259079a794da2961bfc6ba85aab7b,22b259079a794da2961bfc6ba85aab7b",2,contextual proximity
