node_1,node_2,chunk_id,count,edge
read approach,india’s health indicators,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,inter-state divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,issue of paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",6,contextual proximity
read approach,medical schools,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
read approach,medical tourism industry,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,methodology for document analysis in health policy research,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,multi-factorial issue,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,national medical council,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",6,contextual proximity
read approach,newly minted,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
read approach,number of medical schools,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,opportunities within health sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,opportunity to address skilled personnel paucity,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
read approach,paucity of skilled personnel,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",10,contextual proximity
read approach,peer nations' health indicators,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,policy recommendations,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",4,contextual proximity
read approach,population of 1.3 billion,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
read approach,private health sector,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",6,contextual proximity
read approach,private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",6,contextual proximity
read approach,public health sector,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
read approach,public sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,public-private sector divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,recommendations to address paucity of quality health personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",8,contextual proximity
read approach,"skewed inter-state, urban-rural, and public-private sector divide","922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
read approach,skilled health workforce,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
read approach,"steps including readying materials, extracting data, analyzing findings","4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,strengthening the health infrastructure,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,sustainable development goals (sdgs),"922b872d08ea41d8b15836911c75b40f,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,922b872d08ea41d8b15836911c75b40f",4,contextual proximity
read approach,upskilling existing workforce,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,urban-rural divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,urgent augmentation,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",2,contextual proximity
read approach,who recommended thresholds,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
read approach,who threshold,"922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f,922b872d08ea41d8b15836911c75b40f",4,contextual proximity
readying one's materials,56 articles,"e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b",3,contextual proximity
readying one's materials,policy research,"e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b",3,contextual proximity
recommendations,"affordable, accessible, quality care","1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
recommendations,broad overarching policy,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
recommendations,health system,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",10,contextual proximity
recommendations,implementing uniform standards,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
recommendations,india’s health system,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
recommendations,private health sector,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",4,contextual proximity
recommendations,public health sector,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",4,contextual proximity
recommendations,strengthening health infrastructure,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
recommendations,training and retaining health personnel,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
recommendations,transparency,"1be53d597d514ecca85e1c51ae85f6ad,1be53d597d514ecca85e1c51ae85f6ad",2,contextual proximity
recommendations to address paucity of quality health personnel,achieving universal health coverage,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,active health workers’ density,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,creating partnerships with private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,creation of transparent governance,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,federal health budget,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,health sector opportunities,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,india’s health indicators,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,inter-state divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,issue of paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",12,contextual proximity
recommendations to address paucity of quality health personnel,medical tourism industry,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,methodology for document analysis in health policy research,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,multi-factorial issue,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,national medical council,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,number of medical schools,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,opportunities within health sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",12,contextual proximity
recommendations to address paucity of quality health personnel,peer nations' health indicators,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",12,contextual proximity
recommendations to address paucity of quality health personnel,public sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,public-private sector divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,read approach,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",8,contextual proximity
recommendations to address paucity of quality health personnel,"steps including readying materials, extracting data, analyzing findings","4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,strengthening the health infrastructure,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,sustainable development goals (sdgs),"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,upskilling existing workforce,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,urban-rural divide,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
recommendations to address paucity of quality health personnel,who recommended thresholds,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
record maintenance,evin,"23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",4,contextual proximity
record maintenance,online training management information systems,"23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",3,contextual proximity
record maintenance,"wearable, trackable technology","23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",2,contextual proximity
referring unnecessarily and prescribing unnecessary treatments,defensive medicine practices,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
referring unnecessarily and prescribing unnecessary treatments,low physician-to-patient ratio,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
referring unnecessarily and prescribing unnecessary treatments,physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
referring unnecessarily and prescribing unnecessary treatments,underpaid physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
referring unnecessarily and prescribing unnecessary treatments,unnecessary referrals and prescriptions,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
regulation,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
remote orthopedic examinations,covid-19 pandemic,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
remote orthopedic examinations,innovations in digital technology,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
results,ayushman bharat,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",6,contextual proximity
results,doctors,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",3,contextual proximity
results,similar schemes,"e8bc82a478144f6a918456d7a9fc206c,e8bc82a478144f6a918456d7a9fc206c",2,contextual proximity
reversing the situation,defensive medicine practices,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
reversing the situation,low physician-to-patient ratio,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
reversing the situation,physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
reversing the situation,underpaid physicians,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
reversing the situation,unnecessary referrals and prescriptions,"d4d0856dda254bea8a9555af565138b5,d4d0856dda254bea8a9555af565138b5",2,contextual proximity
revised standards,accredit health facilities,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,create and enforce new rules,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,enforce existing rules,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,equipment,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,government,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",12,contextual proximity
revised standards,health insurance scheme for central government employees,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",12,contextual proximity
revised standards,healthcare infrastructure,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",12,contextual proximity
revised standards,india as a major hub for medical tourism,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,land in prime urban locations,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,largely unregulated,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,major provider of healthcare in india,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,model for national health insurance scheme (ayushman bharat),"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,patients from economically weaker off sections receive little-to-no-cost care,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,personnel,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,"primary, secondary and tertiary care","944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,private health sector,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",24,contextual proximity
revised standards,public health sector,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,purchases services from private sector,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,services,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,single provider clinics run by unqualified staff,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
revised standards,state-of-the-art corporate hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",12,contextual proximity
revised standards,state-of-the-art hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",12,contextual proximity
risk factors,cognitive platform,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
risk factors,digital divide,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
risk factors,digital literacy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
risk factors,digital technology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
risk factors,healthcare delivery,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
risk factors,india,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
